restaurantID;name;location;reviewCount;rating;categories;address;Hours;GoodforKids;AcceptsCreditCards;Parking;Attire;GoodforGroups;PriceRange;TakesReservations;Delivery;Takeout;WaiterService;OutdoorSeating;WiFi;GoodFor;Alcohol;NoiseLevel;Ambience;HasTV;Caters;WheelchairAccessible;webSite;phoneNumber;filReviewCount
2lOF2K5CoZ1QqmfRNF_mcA;Ryan's Daughter;Ryan's Daughter - Yorkville - New York, NY;99;4;Nightlife, Bars, Pubs, Restaurants, American (New), METADATA;350 E 85th St (between 1st Ave & 2nd Ave) New York, NY 10028 Neighborhoods: Yorkville, Upper East Side;Mon-Sat 10 am - 4 am;No;Yes;Street;Casual;Yes;$$;No;No;No;No;No;;Late Night;Full Bar;Loud;Casual;Yes;No;Yes;;(212) 628-2613;7
PzkHteT9bFm4YATo1ALeyg;Pieces;Pieces - West Village - New York, NY;57;3,5;Nightlife, Bars, Gay Bars, METADATA;8 Christopher St (between Gay St & Greenwich Ave) New York, NY 10014 Neighborhood: West Village;Mon-Sun 2 pm - 4 am;;No;Street;;Yes;$;;;;;No;;;Full Bar;Average;Divey, Casual;Yes;;Yes;http://piecesbar.com;(212) 929-9291;7
hp9JT8hCNFT8rGyYWKOymg;Gallery Bar;Gallery Bar - Lower East Side - New York, NY;186;3;Arts & Entertainment, Art Galleries, Shopping, Nightlife, Bars, METADATA;120 Orchard St (between Delancey St & Rivington St) New York, NY 10002 Neighborhood: Lower East Side;;No;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Very Loud;Trendy;No;;Yes;http://www.gallerybarnyc.com;(212) 529-2266;17
1M2nFzuB7vWgxvj7ut88JA;Ice Bar & Lounge;Ice Bar & Lounge - CLOSED - East Village - New York, NY;9;3;Nightlife, Bars, Lounges, METADATA;31 2nd Ave (at 1st St) New York, NY 10003 Neighborhood: East Village;;;Yes;;;Yes;$$;;;;;No;;;Full Bar;;;;;;http://www.icebarnewyork.com/;(212) 777-0774;0
5K3WAyCe5ZtVucIV4hXWkA;Dublin 6;Dublin 6 - West Village - New York, NY;84;4;Nightlife, Bars, Restaurants, Irish, METADATA;575 Hudson St (between 11th St & Bank St) New York, NY 10014 Neighborhood: West Village;;No;Yes;Street;Casual;Yes;$$;Yes;No;Yes;Yes;Yes;;Dinner;Full Bar;Average;Casual;Yes;;Yes;http://www.dublin6nyc.com/;(646) 638-2900;9
ZuPkOIJnA-N293ZvBKz4vQ;Little Town NYC;Little Town NYC - Hell's Kitchen - New York, NY;61;3,5;Nightlife, Bars, Restaurants, American (New), METADATA;366 W 46th St (between 9th Ave & 8th Ave) New York, NY 10036 Neighborhoods: Hell's Kitchen, Midtown West, Theater District;;No;Yes;Street;Casual;Yes;$$;Yes;Yes;Yes;Yes;Yes;No;Dinner;Full Bar;Average;Casual;Yes;No;;http://restaurantrow.littletown.com;(212) 677-6300;8
O-YsH-nBuFhW045VI37ljg;Kabin;Kabin - East Village - New York, NY;73;3;Nightlife, Bars, METADATA;92 2nd Ave (between 5th St & 6th St) New York, NY 10003 Neighborhood: East Village;;;Yes;Street;;Yes;$;;;;;No;;;Full Bar;Average;Divey, Casual;Yes;;Yes;;(212) 254-0204;12
SZ6SV2T9naHOTyzWzA3aiQ;Becky's;Becky's - CLOSED - Upper East Side - New York, NY;41;3,5;Nightlife, Bars, Pubs, Restaurants, American (Traditional), METADATA;1156 1st Ave New York, NY 10065 Neighborhood: Upper East Side;;No;Yes;Street;Casual;Yes;$$;No;No;No;Yes;No;;Late Night;Full Bar;;;;;Yes;;(212) 317-8929;5
Bdlb7mVB4wnXmItmw7fZKA;East Side Company Bar;East Side Company Bar - CLOSED - Lower East Side - New York, NY;80;4;Nightlife, Bars, METADATA;49 Essex St (between Grand St & Hester St) New York, NY 10002 Neighborhood: Lower East Side;;;Yes;Street;;No;$$;;;;;No;;;Full Bar;;;;;No;;(212) 614-7408;6
Fj7viMTnM55D0NwxT38w8w;Bull Moose Saloon;Bull Moose Saloon - Hell's Kitchen - New York, NY;40;3;Nightlife, Bars, Pubs, Restaurants, American (New), METADATA;354 W 44th St (between 9th Ave & 8th Ave) New York, NY 10036 Neighborhoods: Hell's Kitchen, Midtown West, Theater District;Mon-Sat 11 am - 4 am Sun 11:30 am - 4 am;No;Yes;Street;Casual;Yes;$;No;No;Yes;Yes;No;Free;Late Night;Full Bar;Average;Divey, Casual;Yes;No;No;;(212) 956-5625;13
C2VZQaihgEkmXKV7tICQDQ;Rocks Off Concert Cruise;Rocks Off Concert Cruise - Kips Bay - New York, NY;25;4;Nightlife, Bars, Arts & Entertainment, Music Venues, METADATA;2430 FDR Dr New York, NY 10010 Neighborhoods: Kips Bay, Stuyvesant Town;;No;Yes;;;Yes;$;;;;;Yes;;;Full Bar;Very Loud;;No;;Yes;http://www.rocksoff.com;(917) 524-8666;5
16Qqf7WPgMkIVqbnNVIPIg;Sir Harry's;Sir Harry's - Midtown East - New York, NY;14;3,5;Nightlife, Bars, Lounges, METADATA;Waldorf Astoria 301 Park Ave New York, NY 10022 Neighborhood: Midtown East;Mon-Fri 5 pm - 2:30 am Sat-Sun 1 pm - 2:30 am;;Yes;Garage, Private Lot, Valet;;No;$$$;;;;;No;;;Full Bar;Average;;No;;;http://www.waldorfnewyork.com;(212) 872-4890;2
PL2a8E44ug8gMwVJMnovRA;O'Connell's Pub;O'Connell's Pub - Manhattan Valley - New York, NY;25;2,5;Nightlife, Bars, Pubs, METADATA;2794 Broadway New York, NY 10025 Neighborhood: Manhattan Valley;Mon-Sun 9 am - 4 am;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Average;Divey;Yes;;Yes;;(212) 678-9738;7
ud-cBksu7BgTnnVRISgIyQ;Affaire;Affaire - East Village - New York, NY;114;3;Restaurants, French, Nightlife, Bars, Lounges, METADATA;50 Ave B New York, NY 10009 Neighborhoods: East Village, Alphabet City;Tue-Thu 12 pm - 1 am Fri 12 pm - 4 am Sat 11:30 am - 4 am Sun 11 am - 2 am;No;Yes;Street;Casual;Yes;$$;Yes;Yes;Yes;Yes;No;Free;Late Night;Full Bar;Average;Romantic, Trendy, Intimate;No;No;Yes;http://affairenyc.com;(212) 375-0665;29
EEvsMs0okH28sS_E6gnnng;The Suffolk;The Suffolk - Lower East Side - New York, NY;11;3;Nightlife, Bars, METADATA;107 Suffolk St (between Delancey St & Rivington St) New York, NY 10002 Neighborhood: Lower East Side;Tue-Wed, Sun 6 pm - 1 am Thu 6 pm - 2 am Fri-Sat 6 pm - 4 am;;;;;No;$$$$;;;;;Yes;;;Beer & Wine Only;;;Yes;;;;(212) 982-5008;6
mq0fZq_WWIPBLiBl4PR2SA;District 36;District 36 - Midtown West - New York, NY;57;2,5;Nightlife, Dance Clubs, Bars, METADATA;29 W 36th St (between 5th Ave & Avenue Of The Americas) New York, NY 10018 Neighborhood: Midtown West;;;Yes;Street;;Yes;$$$;;;;;No;;;Full Bar;Very Loud;Trendy, Casual;No;;Yes;http://www.d36nyc.com;;23
sXFu9LTOphTePFhSIee5Bg;The Lot On Tap;The Lot On Tap - CLOSED - Chelsea - New York, NY;73;3,5;Nightlife, Bars, METADATA;The High Line 30th St New York, NY 10001 Neighborhoods: Chelsea, Midtown West;;;Yes;Street;;Yes;$$;;;;;Yes;;;Beer & Wine Only;Average;Casual;No;;;http://www.thehighline.org/the-lot;(212) 206-9922;2
ed6Qygasw9bsK_sSSiknDA;David Copperfield's;David Copperfield's - CLOSED - Yorkville - New York, NY;79;4;Nightlife, Bars, Pubs, Restaurants, American (Traditional), METADATA;1394 York Ave (between 74th St & 75th St) New York, NY 10021 Neighborhoods: Yorkville, Upper East Side;;No;Yes;Street;Casual;Yes;$$;Yes;Yes;Yes;Yes;No;Free;Late Night, Dinner;Full Bar;Average;Casual;Yes;Yes;Yes;http://www.davidcopperfields.com;(212) 734-6152;14
dYfJqwaQ0Z-7bPVveG1iQg;Murphy's Law;Murphy's Law - Upper East Side - New York, NY;21;3,5;Nightlife, Bars, Pubs, Restaurants, American (Traditional), METADATA;417 E 70th Street New York, NY 10021 Neighborhood: Upper East Side;Mon-Sun 11 am - 11 pm;No;Yes;Street;Casual;Yes;$$;No;Yes;Yes;Yes;No;;Late Night, Lunch, Dinner;Full Bar;Average;Casual;Yes;No;;;(212) 628-3724;1
GdZ5EfHX31QEy9xt-kOxjA;Akane;Akane - Midtown East - New York, NY;35;3;Restaurants, Sushi Bars, Japanese, METADATA;216 E 39th Street New York, NY 10016 Neighborhoods: Midtown East, Murray Hill;;Yes;Yes;Street;Casual;Yes;$$;Yes;Yes;Yes;Yes;No;;Lunch, Dinner;Beer & Wine Only;Quiet;;No;No;No;http://www.akanejapanese.com;(212) 867-6688;6
W_o2Hu_L53VQTpb5q29Kuw;Ryan Maguire's Ale House;Ryan Maguire's Ale House - Financial District - New York, NY;31;4;Nightlife, Bars, Pubs, Restaurants, American (Traditional), Irish, METADATA;28 Cliff St (between John St & Fulton St) New York, NY 10038 Neighborhood: Financial District;Mon-Sun 11 am - 4 am;No;Yes;Street;Casual;Yes;$$;Yes;No;Yes;Yes;No;;Lunch;Full Bar;Average;;Yes;;Yes;http://www.ryanmaguiresalehouse.co…;(212) 566-6906;4
LOv0L2mjAr9SR7CvFWzARQ;Highline;Highline - CLOSED - West Village - New York, NY;86;3,5;Nightlife, Bars, Lounges, Restaurants, Thai, METADATA;835 Washington St (between 13th St & Gansevoort St) New York, NY 10014 Neighborhoods: West Village, Meatpacking District;;No;Yes;Street;Casual;Yes;$$;Yes;Yes;Yes;Yes;Yes;;Dinner;Full Bar;;;;;Yes;http://nychighline.com/flash/highl…;(212) 243-3339;4
_f7jKy38Bp_94sT-cOVnng;Luca Lounge;Luca Lounge - East Village - New York, NY;28;3;Restaurants, Nightlife, Bars, Lounges, Arts & Entertainment, Music Venues, Dive Bars, METADATA;222 Ave B New York, NY 10009 Neighborhoods: East Village, Alphabet City;Mon 8 pm - 4 am Tue-Sun 7 pm - 4 am;No;No;Street;Casual;Yes;$;Yes;No;No;Yes;No;Free;;Full Bar;Average;;No;No;Yes;http://www.lucaloungenyc.com;(212) 674-9400;5
ZnhRUBos9FGQZrzbcPn6Vg;O'Hara's Restaurant & Pub;O'Hara's Restaurant & Pub - Financial District - New York, NY;61;3,5;Nightlife, Bars, Pubs, METADATA;120 Cedar St Ste 4 (between Greenwich St & Trinity Pl) New York, NY 10006 Neighborhood: Financial District;;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Average;Casual;Yes;;;;(212) 267-3032;12
cRCbaF8ygMz5fIsIRH2UAQ;Bolo;Bolo - CLOSED - Flatiron - New York, NY;26;3,5;Restaurants, Spanish, Tapas Bars, Basque, METADATA;23 E. 22nd Street (between 5th Ave & Avenue Of The Americas) New York, NY 10010 Neighborhood: Flatiron;;No;Yes;Street;Casual;Yes;$$$;Yes;;No;Yes;No;;Dinner;;;;;;Yes;http://www.bolorestaurant.com;(212) 228-2200;2
iHwhkW0LLlu81ZCir-lFQA;Gari;Gari - Upper West Side - New York, NY;119;4;Restaurants, Sushi Bars, Japanese, METADATA;370 Columbus Ave (between 77th St & 78th St) New York, NY 10024 Neighborhood: Upper West Side;;No;Yes;Street;Casual;No;$$$$;Yes;Yes;Yes;Yes;No;No;Dinner;Full Bar;Average;Casual;No;Yes;Yes;http://sushiofgari.com;(212) 362-4816;17
-PgGVHo5uBK0yhlyR4v7pw;675 Bar;675 Bar - West Village - New York, NY;376;4;Nightlife, Bars, Lounges, METADATA;675 Hudson St (between 13th St & 14th St) New York, NY 10014 Neighborhoods: West Village, Meatpacking District;Mon-Sat 6 pm - 2 am;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Very Loud;Trendy, Casual;Yes;;No;http://www.675bar.com;(212) 699-2410;30
KDTJ118dVSB-nS5g9_WKqw;The Living Room;The Living Room - Midtown West - New York, NY;50;3;Nightlife, Bars, Lounges, METADATA;The W Hotel 1567 Broadway New York, NY 10036 Neighborhoods: Midtown West, Theater District;Mon-Wed, Sun 11 am - 2 am Thu-Sat 11 am - 3 am;;Yes;Street;;Yes;$$$;;;;;No;;;Full Bar;Average;Trendy;Yes;;Yes;http://gerberbars.com/;(212) 930-7447;4
d5SilOB_net5AyrlH7psRg;Village Pourhouse;Village Pourhouse - Hell's Kitchen - New York, NY;55;3;Nightlife, Bars, Sports Bars, METADATA;366 W 46th St (between 8th Ave & 9th Ave) New York, NY 10036 Neighborhoods: Hell's Kitchen, Midtown West, Theater District;;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Loud;;Yes;;Yes;http://www.villagepourhouse.com/;(212) 979-2337;7
4VvcmPvRZF5Oj6OdWJowvg;Bowery Electric;Bowery Electric - East Village - New York, NY;95;3;Nightlife, Bars, Lounges, Arts & Entertainment, Music Venues, METADATA;327 Bowery St (between Great Jones St & 3rd St) New York, NY 10003 Neighborhoods: East Village, NoHo;Mon-Tue 6 pm - 2 am Wed 6 pm - 3 am Thu-Fri 5 pm - 4 am Sat 7 pm - 4 am Sun 7 pm - 3 am;No;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Very Loud;Hipster, Divey;No;;Yes;http://www.theboweryelectric.com/;(212) 228-0228;26
0zoH7DYisCVenAQUQzr5VA;The Wheeltapper Pub;The Wheeltapper Pub - Midtown East - New York, NY;51;3;Restaurants, Irish, Nightlife, Bars, Pubs, METADATA;Fitzpatrick Grand Central Hotel 141 E 44th St New York, NY 10017 Neighborhood: Midtown East;Mon-Sat 7 am - 12 am;No;Yes;Street;Casual;Yes;$$;Yes;No;Yes;Yes;Yes;;Lunch, Dinner;Full Bar;Quiet;;Yes;;Yes;http://www.fitzpatrickhotels.com/g…;(212) 351-6800;9
SbBwOKaC2Gi17k6M1WzUdQ;Jamba Juice;Jamba Juice - Midtown West - New York, NY;35;3;Food, Juice Bars & Smoothies, METADATA;712 7th Ave (between 47th St & 48th St) New York, NY 10036 Neighborhoods: Midtown West, Theater District;Mon-Thu 7 am - 12 am Fri-Sat 7 am - 1 am;;Yes;Street;;;$;;;;;;No;;;;;;;Yes;http://www.jambajuice.com;(212) 582-1915;1
4MzMGSuGxayEDj8fNt0tyQ;G2 Lounge;G2 Lounge - West Village - New York, NY;15;2,5;Nightlife, Bars, Lounges, METADATA;39 9th Ave New York, NY 10019 Neighborhoods: West Village, Meatpacking District;Mon-Sun 1 pm - 4 am;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;;;;;Yes;http://www.gaslightnyc.com;(212) 807-8444;4
B4WK00MzxqH-MLSv6t6Htg;Jamba Juice;Jamba Juice - Flatiron - New York, NY;37;3;Food, Juice Bars & Smoothies, METADATA;176 5th Ave (between 22nd St & 23rd St) New York, NY 10010 Neighborhood: Flatiron;;;Yes;Street;;;$$;;;;;;;;;;;;;Yes;http://www.jambajuice.com;(212) 675-8204;3
U2NCa-Y-DTsLe3cR9xZMiQ;Deno's Party House USA;Deno's Party House USA - CLOSED - Chelsea - New York, NY;15;2,5;Nightlife, Bars, Dive Bars, METADATA;393 8th Ave (between 29th St & 30th St) New York, NY 10001 Neighborhoods: Chelsea, Midtown West;;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;;;;;Yes;http://www.partyhouseusa.com;;10
eQlPZRJfmcPmU5W6ubUNeQ;Superdive;Superdive - CLOSED - East Village - New York, NY;48;2,5;Nightlife, Bars, Dive Bars, METADATA;200 Ave A New York, NY 10009 Neighborhoods: East Village, Alphabet City;;;No;;;Yes;$$;;;;;No;;;Full Bar;;;;;Yes;http://www.superdivebar.com;(646) 448-4854;6
mgq2wUQ-c3WT1TKGCCICtw;Brother Jimmy's West;Brother Jimmy's West - Upper West Side - New York, NY;156;3,5;Nightlife, Bars, Dive Bars, Restaurants, Barbeque, METADATA;428 Amsterdam Ave (between 80th St & 81st St) New York, NY 10024 Neighborhood: Upper West Side;;No;Yes;Street;Casual;Yes;$$;Yes;Yes;Yes;Yes;Yes;;Dinner;Full Bar;Loud;Divey, Casual;Yes;;Yes;http://www.brotherjimmys.com;(212) 501-7515;14
Qg3J6XPrD22CEFAqEEhWpw;The Pony Bar;The Pony Bar - Yorkville - New York, NY;52;4;Nightlife, Bars, METADATA;401 E 75th St (between York Ave & 1st Ave) New York, NY 10021 Neighborhoods: Yorkville, Upper East Side;;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Average;Casual;Yes;;;;(212) 288-0090;6
k_J5C5wHpGLisc2rRc3Jtg;East Village Yacht Club;East Village Yacht Club - CLOSED - East Village - New York, NY;13;3,5;Nightlife, Bars, Lounges, Restaurants, Seafood, METADATA;42 E 1st St (between 2nd St & 3rd St) New York, NY 10003 Neighborhood: East Village;;No;Yes;;Dressy;Yes;$$;;;;;;;;Full Bar;;;;;;http://evyc.com;(212) 777-5617;0
Mq9BeYiU0-HMf2eflWf_Xw;Library Bar at Hudson;Library Bar at Hudson - Hell's Kitchen - New York, NY;75;3,5;Nightlife, Bars, Lounges, METADATA;Hudson Hotel 356 W 58th St New York, NY 10019 Neighborhoods: Hell's Kitchen, Midtown West;;;Yes;Street;;Yes;$$$;;;;;No;;;Full Bar;Average;Intimate;No;;Yes;http://www.hudsonhotel.com/hudson_…;(212) 554-6000;4
9J2enP8kZHSEhCMbRaR_Wg;The Irish Pub;The Irish Pub - Midtown West - New York, NY;37;3;Nightlife, Bars, Sports Bars, Pubs, METADATA;837 7th Ave (between 53rd St & 54th St) New York, NY 10019 Neighborhoods: Midtown West, Theater District;Mon-Sun 7 am - 4 am;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Average;Casual;Yes;;Yes;http://www.theirishpubnyc.com;(212) 664-9364;7
6LawnlZSy-S4QlWyBZLYDg;Rare Bar & Grill;Rare Bar & Grill - CLOSED - West Village - New York, NY;88;3,5;Nightlife, Bars, Restaurants, Burgers, METADATA;228 Bleecker St New York, NY 10014 Neighborhood: West Village;;No;Yes;Street;Casual;Yes;$$;Yes;Yes;Yes;Yes;No;;Lunch, Dinner;Full Bar;;;;;Yes;http://www.rarebarandgrill.com;(212) 691-7273;6
TYz_g8gw-PjcVwc75KfDMA;The Hog Pit;The Hog Pit - West Village - New York, NY;42;3,5;Nightlife, Bars, Dive Bars, Restaurants, Southern, Barbeque, METADATA;22 9th Ave (between 13th St & 14 St) New York, NY 10014 Neighborhoods: West Village, Meatpacking District;Mon-Sun 12 pm - 4 am;No;Yes;Street;Casual;Yes;$$;No;No;Yes;Yes;No;;Late Night, Dinner;Full Bar;;;;;Yes;http://www.hogpit.com/;(212) 604-0092;6
-3cDMhUL6qs5B_hCguTiXQ;Jamba Juice;Jamba Juice - Midtown West - New York, NY;61;3,5;Food, Juice Bars & Smoothies, METADATA;9 W 42nd St (between 5th Ave & Avenue Of The Americas) New York, NY 10036 Neighborhood: Midtown West;;;Yes;Street;;;$;;;;;;;;;;;;;Yes;;(212) 730-9338;7
YUupWsGbZx-bGea9fdmW4w;Ko Sushi Japanese Restaurant;Ko Sushi Japanese Restaurant - Upper East Side - New York, NY;93;4;Restaurants, Japanese, Sushi Bars, METADATA;1329 2nd Ave (between 70th St & 71st St) New York, NY 10021 Neighborhood: Upper East Side;;Yes;Yes;Street;Casual;Yes;$$;Yes;Yes;Yes;Yes;No;No;Lunch, Dinner;Full Bar;Average;Casual;No;No;Yes;http://www.orderkosushi.com;(212) 439-1678;8
n43cIOYvcWDVuft864JSPw;Crash Mansion;Crash Mansion - Lower East Side - New York, NY;46;3;Arts & Entertainment, Music Venues, Nightlife, Bars, METADATA;199 Bowery (between Spring St & Rivington St) New York, NY 10002 Neighborhood: Lower East Side;;No;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Very Loud;;No;;Yes;http://www.crashmansion.com;(212) 982-7767;8
-rq3epgdHlbihFXRKLRH7A;Sin Sin & The Leopard Lounge;Sin Sin & The Leopard Lounge - CLOSED - East Village - New York, NY;89;3;Restaurants, Nightlife, Bars, Lounges, METADATA;248 E 5th St (between Cooper Sq & 2nd Ave) New York, NY 10003 Neighborhood: East Village;;No;Yes;Street;Casual;Yes;$$;No;No;No;No;No;;Late Night;Full Bar;;;;;No;http://www.leopardloungenyc.com;(212) 253-2222;18
kxn7eNaa0MLT9-MAfORCtA;Monster;Monster - West Village - New York, NY;58;3,5;Nightlife, Bars, Gay Bars, Dance Clubs, METADATA;80 Grove St (between S 7th Ave & Sheridan Sq) New York, NY 10014 Neighborhood: West Village;Mon-Fri 4 pm - 4 am Sat-Sun 2 pm - 4 am;;No;Street;;Yes;$$;;;;;No;;;Full Bar;Very Loud;;Yes;;Yes;http://manhattan-monster.com/;(212) 924-3557;10
ciFzIPjdDDXeQEG3KNMcAQ;Church Lounge at Tribeca Grand Hotel;Church Lounge at Tribeca Grand Hotel - TriBeCa - New York, NY;41;3;Nightlife, Bars, Lounges, METADATA;2 Ave of the Americas New York, NY 10013 Neighborhood: TriBeCa;;;Yes;;;Yes;$$$;;;;;No;;;Full Bar;Average;;No;;Yes;http://www.tribecagrand.com/event-…;(212) 519-6677;3
Uken4iOw5ZvS0A-FfzN5Ig;Tribe;Tribe - CLOSED - East Village - New York, NY;28;3,5;Nightlife, Dance Clubs, Bars, METADATA;132 1st Ave (between 7th St & St Marks Pl) New York, NY 10009 Neighborhood: East Village;;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;;;;;;http://www.tribebar.com;(212) 979-8965;3
v6kzOf0e2qtDu8Ln6aW-6Q;Red Cafe;Red Cafe - Midtown West - New York, NY;33;3;Nightlife, Bars, METADATA;51 W 35th St (between 5th Ave & Avenue Of The Americas) New York, NY 10001 Neighborhood: Midtown West;;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Average;;Yes;;No;;(212) 244-4090;3
Ni1PER18X6KmOUIW0_c8xA;Passerby;Passerby - CLOSED - Chelsea - New York, NY;27;4;Nightlife, Dance Clubs, Bars, METADATA;436 West 15th St (between 10th Ave & 9th Ave) New York, NY 10011 Neighborhoods: Chelsea, Meatpacking District;;;Yes;Street;;No;$$;;;;;No;;;Full Bar;;;;;Yes;;(212) 352-3555;0
h9_5nly_-zc9lcfs-ODz_w;Naked Lunch;Naked Lunch - South Village - New York, NY;67;2,5;Restaurants, Nightlife, Bars, Lounges, METADATA;17 Thompson St (at Grand St) New York, NY 10013 Neighborhood: South Village;;No;Yes;Street;Casual;Yes;$$;Yes;No;No;No;No;;;Full Bar;Loud;;No;No;No;http://www.nakedlunchnyc.com;(212) 343-0828;13
LT6DapdlFjs7Z64-ezcCPA;Ty's;Ty's - West Village - New York, NY;23;3,5;Nightlife, Bars, Gay Bars, METADATA;114 Christopher St Between Bleecker & Hudson (between Bleecker St & Bedford St) New York, NY 10014 Neighborhood: West Village;Mon-Wed 2 pm - 2 am Thu 2 pm - 3 am Fri-Sat 2 pm - 4 am Sun 1 pm - 3 am;;No;Street;;Yes;$$;;;;;No;;;Full Bar;;;Yes;;No;http://tysbarnyc.com;(212) 741-9641;9
CfZ_qscU2fh_q6OmaqTEeQ;Boots & Saddle;Boots & Saddle - West Village - New York, NY;28;3;Nightlife, Bars, Gay Bars, METADATA;76 Christopher St (between S 7 Ave & S 7th Ave) New York, NY 10014 Neighborhood: West Village;Mon-Sun 12 pm - 4 am;;Yes;Street;;Yes;$;;;;;No;;;Full Bar;Loud;;Yes;;No;http://www.bootsnsaddle.com;(212) 633-1986;7
6F_kujU6_1Ni0CFD3nVZ6g;Julius;Julius - West Village - New York, NY;31;3,5;Nightlife, Bars, Gay Bars, Dive Bars, METADATA;159 W 10th St (between S 7th Ave & Waverly Pl) New York, NY 10014 Neighborhood: West Village;;;No;Street;;Yes;$;;;;;No;;;Full Bar;Quiet;;Yes;;Yes;;(212) 243-1928;6
hxGhxBnerDaaRhrgoIi5rg;Don't Tell Mama;Don't Tell Mama - Hell's Kitchen - New York, NY;96;3,5;Nightlife, Bars, Restaurants, American (New), METADATA;343 W 46th St (between 8th Ave & 9th Ave) New York, NY 10036 Neighborhoods: Hell's Kitchen, Midtown West, Theater District;Mon 4 pm - 2 am Tue-Thu, Sun 11:30 am - 2 am Fri-Sat 11:30 am - 3:30 am;No;Yes;Street;Casual;Yes;$$;Yes;No;No;Yes;Yes;No;Late Night;Full Bar;Average;Casual;No;No;No;http://www.donttellmamanyc.com;(212) 757-0788;24
yuFcS4ESknZalvZG7Zhs2g;The Stonewall Inn;The Stonewall Inn - West Village - New York, NY;97;4;Nightlife, Bars, Gay Bars, Restaurants, American (New), METADATA;53 Christopher St (between Waverly Pl & 4th St) New York, NY 10014 Neighborhood: West Village;Mon-Sat 2 pm - 4 am Sun 1 pm - 4 am;No;Yes;Street;Casual;Yes;$$;No;No;No;No;No;No;Late Night;Full Bar;Very Loud;Casual;Yes;No;No;http://www.thestonewallinnnyc.com/;(212) 488-2705;17
L4DNwnVe_xWzc7N4UxFXjA;Brickyard Gastropub;Brickyard Gastropub - Hell's Kitchen - New York, NY;114;3,5;Nightlife, Bars, Pubs, Restaurants, Gastropubs, METADATA;785 9th Ave (between 52nd St & 53rd St) New York, NY 10019 Neighborhoods: Hell's Kitchen, Midtown West, Theater District;Mon-Sun 11 am - 4 am Sun 12 pm - 4 am;No;Yes;Street;Casual;Yes;$$;Yes;No;Yes;Yes;No;;Dinner;Full Bar;Average;Casual;Yes;;Yes;http://brickyardnyc.com;(212) 767-0077;12
RsVT1jh4XcylRgOpjlGiFQ;ReSette;ReSette - Midtown West - New York, NY;91;4;Nightlife, Bars, Restaurants, American (Traditional), Italian, METADATA;7 W 45th St (between 5th Ave & Avenue Of The Americas) New York, NY 10036 Neighborhood: Midtown West;Mon-Fri 11 am - 11 pm Sat 4 pm - 11 pm Sun 4 pm - 10:30 pm;No;Yes;;Casual;Yes;$$$;Yes;;;Yes;No;;Dinner;Full Bar;Average;Romantic, Classy, Intimate;Yes;;Yes;http://www.resette.com;(212) 221-7530;12
h8Ny3A31mVJat14E0o3mAQ;Absolutely Fourth Street;Absolutely Fourth Street - CLOSED - West Village - New York, NY;12;3,5;Nightlife, Bars, Lounges, METADATA;228 W 4th St Frnt New York, NY 10014;;;Yes;;;Yes;$$$;;;;;No;;;;;;;;No;;(212) 989-9444;0
EluR7JKZVt_0snX0rjTENQ;Bar 108;Bar 108 - CLOSED - Greenwich Village - New York, NY;10;3;Nightlife, Bars, Sports Bars, Lounges, METADATA;108 W Houston St (between Thompson St & Sullivan St) New York, NY 10012 Neighborhood: Greenwich Village;;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;;;;;Yes;http://www.bar108nyc.com;(212) 505-2015;2
KpLH7I5KuKlScXs1zPAeKg;Destination Bar & Grill;Destination Bar & Grill - East Village - New York, NY;82;4;Nightlife, Bars, Sports Bars, Restaurants, American (Traditional), METADATA;211 Ave A New York, NY 10009 Neighborhoods: East Village, Alphabet City;Mon-Wed 4 pm - 1 am Thu 4 pm - 4 am Fri-Sat 1 pm - 4 am Sun 12 pm - 2 am;No;Yes;Street;Casual;Yes;$;;;;;No;No;;Full Bar;Loud;Hipster, Casual;Yes;;No;http://destinationbarnyc.com;(212) 388-9844;4
Qg9YQXocVQ7WaeSkzu_oCg;Peter McManus Cafe;Peter McManus Cafe - Chelsea - New York, NY;69;3,5;Restaurants, Nightlife, Bars, Pubs, METADATA;152 7th Ave (between 19th St & 20th St) New York, NY 10011 Neighborhood: Chelsea;Mon 11 am - 4 am Tue-Fri 9 am - 4 am Sat 10 am - 4 am Sun 12 pm - 4 am;No;Yes;Street;Casual;Yes;$$;No;No;No;Yes;No;No;Late Night;Full Bar;Loud;;Yes;No;Yes;;(212) 929-9691;8
